,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
20,0.17897257804870606,0.005594517222090781,0.002124118804931641,0.0003042791053088711,0.9,400,0.5,12,0.02,5,0.4,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5045576715767344,0.5535527046915935,0.16800473591366616,0.3167661208946756,0.29143329943840857,0.3668629065030156,0.14251793896681944,9,0.9170474862407558,0.9163418363052083,0.917316631203732,0.9132773682710557,0.9258104733487535,0.9179587590739011,0.004181435698916856,-1.2946224159747362,-1.5473881638434628,-1.7287730318500147,-1.4487860335842253,-1.5111054989599413,-1.506135028842476,0.1409401999168813,11,-0.6547177238618175,-0.5932931828308106,-0.6153809379577637,-0.6586676620864869,-0.6203919668579101,-0.6284902947189577,0.024798493400941014
21,0.18018884658813478,0.0035838822895023405,0.0019316673278808594,2.1590773709937174e-05,1,400,0.5,12,0.02,5,0.4,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5237356566127268,0.5227653117320754,0.2046074740532854,0.32488779428836323,0.2853592075354251,0.37227108884437515,0.1292284534089023,1,0.9238944881587217,0.9170501672756541,0.9214046444005225,0.9119573985139995,0.9258307232999254,0.9200274843297646,0.004990362169882307,-1.2627580285072326,-1.580738016251595,-1.7067573352782954,-1.453195393470026,-1.501129513017593,-1.5009156573049485,0.14679150578148684,1,-0.6393312261758312,-0.5842810864067078,-0.5996742127227784,-0.6691685377502441,-0.6230133788108825,-0.6230936883732887,0.029804180041682126
22,0.1794063091278076,0.002256023392964416,0.002232980728149414,0.00019994575240024208,0.9,400,1,12,0.02,5,0.4,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5045576715767344,0.5535527046915935,0.16800473591366616,0.3167661208946756,0.29143329943840857,0.3668629065030156,0.14251793896681944,9,0.9170474862407558,0.9163418363052083,0.917316631203732,0.9132773682710557,0.9258104733487535,0.9179587590739011,0.004181435698916856,-1.2946224159747362,-1.5473881638434628,-1.7287730318500147,-1.4487860335842253,-1.5111054989599413,-1.506135028842476,0.1409401999168813,11,-0.6547177238618175,-0.5932931828308106,-0.6153809379577637,-0.6586676620864869,-0.6203919668579101,-0.6284902947189577,0.024798493400941014
23,0.17974162101745605,0.006406426888254318,0.0018877506256103516,6.711851841631445e-05,1,400,1,12,0.02,5,0.4,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5237356566127268,0.5227653117320754,0.2046074740532854,0.32488779428836323,0.2853592075354251,0.37227108884437515,0.1292284534089023,1,0.9238944881587217,0.9170501672756541,0.9214046444005225,0.9119573985139995,0.9258307232999254,0.9200274843297646,0.004990362169882307,-1.2627580285072326,-1.580738016251595,-1.7067573352782954,-1.453195393470026,-1.501129513017593,-1.5009156573049485,0.14679150578148684,1,-0.6393312261758312,-0.5842810864067078,-0.5996742127227784,-0.6691685377502441,-0.6230133788108825,-0.6230936883732887,0.029804180041682126
24,0.15958328247070314,0.004327033506192703,0.0017210483551025391,4.5193145713226274e-05,0.9,400,0.5,10,0.03,5,0.4,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.4843864302066456,0.5483365867277357,0.16250436192618145,0.32704342955914056,0.27427765350955624,0.359309692385852,0.14027063454481956,27,0.9223400989628707,0.921059847561176,0.9231273870133951,0.9166241150149734,0.9302459704219498,0.9226794837948731,0.004401323251595461,-1.3133570890128612,-1.5654761162111839,-1.7198613645184422,-1.4399945972042698,-1.5260123937360701,-1.5129403121365654,0.13483452986929145,23,-0.6334753030730832,-0.5824115505599975,-0.5941135218620301,-0.6403019471740722,-0.5982696763420104,-0.6097143998022387,0.022891016765541554
25,0.15871453285217285,0.0032981159397785158,0.0016991138458251954,3.746089284201681e-05,1,400,0.5,10,0.03,5,0.4,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5169871925923867,0.5172333803993464,0.17638705189451886,0.3206552622517319,0.25016804777736745,0.35628618698307024,0.13901304495889716,35,0.9267831284177774,0.9204822946187946,0.9255459486807002,0.9153480410282794,0.9278612168824996,0.9232041259256103,0.004671366489856432,-1.2864052399992942,-1.5679305201192058,-1.7050190811772497,-1.4375037939317765,-1.5316526468338505,-1.5057022564122753,0.1392947866172616,7,-0.6281099394444497,-0.5754388866615296,-0.5774062602424622,-0.6563417233657838,-0.607891638507843,-0.6090376896444136,0.03076414354357496
26,0.16127090454101561,0.006000864856524065,0.00169525146484375,3.776164950353292e-05,0.9,400,1,10,0.03,5,0.4,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.4843864302066456,0.5483365867277357,0.16250436192618145,0.32704342955914056,0.27427765350955624,0.359309692385852,0.14027063454481956,27,0.9223400989628707,0.921059847561176,0.9231273870133951,0.9166241150149734,0.9302459704219498,0.9226794837948731,0.004401323251595461,-1.3133570890128612,-1.5654761162111839,-1.7198613645184422,-1.4399945972042698,-1.5260123937360701,-1.5129403121365654,0.13483452986929145,23,-0.6334753030730832,-0.5824115505599975,-0.5941135218620301,-0.6403019471740722,-0.5982696763420104,-0.6097143998022387,0.022891016765541554
27,0.158162260055542,0.004952546631073593,0.0018645763397216798,0.00028560601743030285,1,400,1,10,0.03,5,0.4,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5169871925923867,0.5172333803993464,0.17638705189451886,0.3206552622517319,0.25016804777736745,0.35628618698307024,0.13901304495889716,35,0.9267831284177774,0.9204822946187946,0.9255459486807002,0.9153480410282794,0.9278612168824996,0.9232041259256103,0.004671366489856432,-1.2864052399992942,-1.5679305201192058,-1.7050190811772497,-1.4375037939317765,-1.5316526468338505,-1.5057022564122753,0.1392947866172616,7,-0.6281099394444497,-0.5754388866615296,-0.5774062602424622,-0.6563417233657838,-0.607891638507843,-0.6090376896444136,0.03076414354357496
28,0.18055553436279298,0.0038473494794265773,0.001750802993774414,5.549380778630767e-05,0.9,400,0.5,12,0.03,5,0.4,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.4950810414385287,0.5513943108419496,0.16233689968507725,0.3278803651944443,0.2674445383247662,0.36082743109695326,0.14390561658236029,21,0.9233412913323562,0.9167946069102629,0.92504831338348,0.9168086135720088,0.9323983663818827,0.9228782383159981,0.005820779980363496,-1.2997717748582363,-1.5648677027610043,-1.7179196316965162,-1.434717283941084,-1.515171197152907,-1.5064895180819495,0.13861425316182877,13,-0.6321241426275622,-0.6021477286148071,-0.5889462952232362,-0.6450022283172607,-0.5906005214309693,-0.6117641832427672,0.02271707895435587
29,0.178016996383667,0.004706485638948028,0.0016942977905273437,5.0860802299714394e-05,1,400,0.5,12,0.03,5,0.4,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5181363149620369,0.5152903200267461,0.17770643100324524,0.32490107225642173,0.26119005328381073,0.35944483830645213,0.1366359558664055,25,0.9299796651147894,0.9195149764046083,0.9224373695415491,0.9196434746575575,0.9300538858636108,0.924325874316423,0.0047625942981609805,-1.280045286566019,-1.576234981475338,-1.7120647354279792,-1.4262247873890785,-1.5172237813088203,-1.5023587144334472,0.14482743065039622,3,-0.6111750972463239,-0.5769105179595947,-0.5934417487335206,-0.6399960526657105,-0.5961709980773926,-0.6035388829365085,0.021226137950194034
30,0.1793684959411621,0.00626756454738004,0.0019011497497558594,0.000277913688245992,0.9,400,1,12,0.03,5,0.4,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.4950810414385287,0.5513943108419496,0.16233689968507725,0.3278803651944443,0.2674445383247662,0.36082743109695326,0.14390561658236029,21,0.9233412913323562,0.9167946069102629,0.92504831338348,0.9168086135720088,0.9323983663818827,0.9228782383159981,0.005820779980363496,-1.2997717748582363,-1.5648677027610043,-1.7179196316965162,-1.434717283941084,-1.515171197152907,-1.5064895180819495,0.13861425316182877,13,-0.6321241426275622,-0.6021477286148071,-0.5889462952232362,-0.6450022283172607,-0.5906005214309693,-0.6117641832427672,0.02271707895435587
31,0.17661361694335936,0.0033803240114168194,0.0018391132354736329,0.00014907148302840712,1,400,1,12,0.03,5,0.4,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.4, 'colsample_bylevel': 1}",0.5181363149620369,0.5152903200267461,0.17770643100324524,0.32490107225642173,0.26119005328381073,0.35944483830645213,0.1366359558664055,25,0.9299796651147894,0.9195149764046083,0.9224373695415491,0.9196434746575575,0.9300538858636108,0.924325874316423,0.0047625942981609805,-1.280045286566019,-1.576234981475338,-1.7120647354279792,-1.4262247873890785,-1.5172237813088203,-1.5023587144334472,0.14482743065039622,3,-0.6111750972463239,-0.5769105179595947,-0.5934417487335206,-0.6399960526657105,-0.5961709980773926,-0.6035388829365085,0.021226137950194034
32,0.1871346950531006,0.007033872018146566,0.0018718242645263672,4.625738262692372e-05,0.9,400,0.5,10,0.02,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 10, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.48445308325606085,0.5853761095052972,0.1602850205141234,0.31164024914009614,0.24254984509484556,0.3568608615020846,0.15636685527096789,31,0.9232064275938139,0.9189226455856985,0.9220485793460427,0.9146996903341612,0.9271250221931493,0.9212004730105731,0.00417832728125743,-1.2955098457634449,-1.488637111417709,-1.7318836213696385,-1.473012903275028,-1.5838741516297863,-1.5145835266911214,0.1431189244814449,31,-0.6359220774904374,-0.5826745962524414,-0.6014413125610352,-0.656519242401123,-0.6159991582489014,-0.6185112773907877,0.025805826943620148
33,0.18528509140014648,0.004588749920996524,0.001891946792602539,0.00015426906171573448,1,400,0.5,10,0.02,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 10, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4541203975453679,0.5684510312409108,0.19696896167814326,0.35988181903576666,0.2708701087660145,0.37005846365324063,0.13139854575953613,3,0.9229795310658998,0.9162855525726614,0.9180689627587013,0.9121073505600892,0.9264240625741886,0.9191730919063079,0.005030849631061461,-1.3062103062868118,-1.5174570781184782,-1.6863267953934205,-1.4580034885098856,-1.5703091892119379,-1.5076613715041067,0.12569047350203374,21,-0.6463332416934352,-0.5912629933738708,-0.61534023727417,-0.6733955390167237,-0.6247166933822632,-0.6302097409480926,0.027903782140738763
34,0.19167032241821289,0.007528603210868185,0.0021474361419677734,0.0005023563988096232,0.9,400,1,10,0.02,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.48445308325606085,0.5853761095052972,0.1602850205141234,0.31164024914009614,0.24254984509484556,0.3568608615020846,0.15636685527096789,31,0.9232064275938139,0.9189226455856985,0.9220485793460427,0.9146996903341612,0.9271250221931493,0.9212004730105731,0.00417832728125743,-1.2955098457634449,-1.488637111417709,-1.7318836213696385,-1.473012903275028,-1.5838741516297863,-1.5145835266911214,0.1431189244814449,31,-0.6359220774904374,-0.5826745962524414,-0.6014413125610352,-0.656519242401123,-0.6159991582489014,-0.6185112773907877,0.025805826943620148
35,0.18272366523742675,0.003719212816304945,0.0022212505340576173,0.0004954602552960075,1,400,1,10,0.02,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4541203975453679,0.5684510312409108,0.19696896167814326,0.35988181903576666,0.2708701087660145,0.37005846365324063,0.13139854575953613,3,0.9229795310658998,0.9162855525726614,0.9180689627587013,0.9121073505600892,0.9264240625741886,0.9191730919063079,0.005030849631061461,-1.3062103062868118,-1.5174570781184782,-1.6863267953934205,-1.4580034885098856,-1.5703091892119379,-1.5076613715041067,0.12569047350203374,21,-0.6463332416934352,-0.5912629933738708,-0.61534023727417,-0.6733955390167237,-0.6247166933822632,-0.6302097409480926,0.027903782140738763
36,0.21571683883666992,0.004553037727785805,0.0019917964935302736,0.0001276085549483368,0.9,400,0.5,12,0.02,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.48189414977164213,0.5825088894638526,0.1480743441390857,0.3095398001898584,0.25542189263861503,0.3554878152406108,0.15662814976799133,37,0.9227403344407852,0.9208883366663532,0.9237845886013716,0.9117256722529913,0.9274800335748177,0.9213237931072638,0.00525880113244255,-1.2889249444007873,-1.4938722565866287,-1.7434520330736711,-1.4784948097505874,-1.5705394947144293,-1.5150567077052208,0.1470808566951409,33,-0.6369610719526968,-0.5801170500946045,-0.5920530178642274,-0.6693557775878906,-0.614824562625885,-0.6186622960250608,0.03197871835810156
37,0.21466479301452637,0.004432324429323098,0.001910400390625,0.00011265709530668709,1,400,0.5,12,0.02,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4566282889505562,0.5750617803359382,0.18986740206633013,0.35496696008293027,0.2647473441868262,0.3682543551245162,0.13659533264654172,7,0.9250048307846621,0.9171053879522142,0.9201974529962863,0.9121231687732088,0.9252430485493881,0.919934777811152,0.004959412392068931,-1.2917362608015537,-1.5152916029191787,-1.6929469585418697,-1.470738809185643,-1.562579907140424,-1.5066587077177338,0.1306804630528539,15,-0.6402683531468915,-0.5932801486206055,-0.6079737836265565,-0.6739131464767456,-0.6264302286911011,-0.6283731321123801,0.02780940479215962
38,0.21867990493774414,0.001317917177868718,0.001926755905151367,8.67535200960842e-05,0.9,400,1,12,0.02,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.48189414977164213,0.5825088894638526,0.1480743441390857,0.3095398001898584,0.25542189263861503,0.3554878152406108,0.15662814976799133,37,0.9227403344407852,0.9208883366663532,0.9237845886013716,0.9117256722529913,0.9274800335748177,0.9213237931072638,0.00525880113244255,-1.2889249444007873,-1.4938722565866287,-1.7434520330736711,-1.4784948097505874,-1.5705394947144293,-1.5150567077052208,0.1470808566951409,33,-0.6369610719526968,-0.5801170500946045,-0.5920530178642274,-0.6693557775878906,-0.614824562625885,-0.6186622960250608,0.03197871835810156
39,0.2125640869140625,0.0025683090513238375,0.0021773338317871093,0.00031615549957654846,1,400,1,12,0.02,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.02, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4566282889505562,0.5750617803359382,0.18986740206633013,0.35496696008293027,0.2647473441868262,0.3682543551245162,0.13659533264654172,7,0.9250048307846621,0.9171053879522142,0.9201974529962863,0.9121231687732088,0.9252430485493881,0.919934777811152,0.004959412392068931,-1.2917362608015537,-1.5152916029191787,-1.6929469585418697,-1.470738809185643,-1.562579907140424,-1.5066587077177338,0.1306804630528539,15,-0.6402683531468915,-0.5932801486206055,-0.6079737836265565,-0.6739131464767456,-0.6264302286911011,-0.6283731321123801,0.02780940479215962
40,0.1862454891204834,0.0031092922199910554,0.001709890365600586,3.141282177130154e-05,0.9,400,0.5,10,0.03,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4940095363066338,0.5808351176813018,0.15474515016520696,0.30694531476850284,0.25342562134981506,0.3579921480542921,0.15684960877582302,29,0.9277975572791015,0.9219829805942095,0.9258091101526323,0.9214189400871982,0.9306387570928639,0.9255294690412011,0.00348715575755689,-1.2604647137224674,-1.5081026001899476,-1.711333970254467,-1.4550739839769178,-1.5913698211792977,-1.5052690178646195,0.14988851248656002,5,-0.6096673640512652,-0.5775105978775025,-0.5766068204307556,-0.6252684625625611,-0.5951529519081115,-0.5968412393660392,0.018754051389784192
41,0.18329463005065919,0.001629897991442708,0.0018147468566894532,0.00012597407816892622,1,400,0.5,10,0.03,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4350944425131388,0.5724600958354442,0.19506874980217692,0.3442624265720625,0.2578221551120462,0.36094157396697374,0.13316481164801172,19,0.9248077147904626,0.9222033708753223,0.9198853239486153,0.9134160761553475,0.930154925710175,0.9220934822959845,0.005523392871610103,-1.328786141052842,-1.5547508352802648,-1.7197724480782783,-1.442422859899459,-1.5252674646531383,-1.5141999497927965,0.12927269422066573,27,-0.6381979015757961,-0.5738472506332398,-0.6107387076950074,-0.6667996966552735,-0.6047186891937256,-0.6188604491506086,0.03150951798210722
42,0.1907583236694336,0.003225823515119365,0.0018081188201904297,0.00013887454709852356,0.9,400,1,10,0.03,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4940095363066338,0.5808351176813018,0.15474515016520696,0.30694531476850284,0.25342562134981506,0.3579921480542921,0.15684960877582302,29,0.9277975572791015,0.9219829805942095,0.9258091101526323,0.9214189400871982,0.9306387570928639,0.9255294690412011,0.00348715575755689,-1.2604647137224674,-1.5081026001899476,-1.711333970254467,-1.4550739839769178,-1.5913698211792977,-1.5052690178646195,0.14988851248656002,5,-0.6096673640512652,-0.5775105978775025,-0.5766068204307556,-0.6252684625625611,-0.5951529519081115,-0.5968412393660392,0.018754051389784192
43,0.18879404067993164,0.006551800269493189,0.0017020702362060547,3.364828698269162e-05,1,400,1,10,0.03,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 10, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4350944425131388,0.5724600958354442,0.19506874980217692,0.3442624265720625,0.2578221551120462,0.36094157396697374,0.13316481164801172,19,0.9248077147904626,0.9222033708753223,0.9198853239486153,0.9134160761553475,0.930154925710175,0.9220934822959845,0.005523392871610103,-1.328786141052842,-1.5547508352802648,-1.7197724480782783,-1.442422859899459,-1.5252674646531383,-1.5141999497927965,0.12927269422066573,27,-0.6381979015757961,-0.5738472506332398,-0.6107387076950074,-0.6667996966552735,-0.6047186891937256,-0.6188604491506086,0.03150951798210722
44,0.22431368827819825,0.009739499978016654,0.0019052505493164062,0.0003182221782261517,0.9,400,0.5,12,0.03,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.483144299180599,0.5785459822956969,0.1473395918040704,0.2965018512607529,0.2536886949568794,0.3518440838995997,0.15694128051499417,43,0.9281603387495152,0.9222558230371147,0.9260880409287151,0.9229737929033511,0.933653795625399,0.926626358248819,0.004110244991117993,-1.270109661668539,-1.4947900450614193,-1.7273762489134261,-1.4535267643774707,-1.5881143414589667,-1.5067834122959645,0.15117572242039742,17,-0.6115773269437975,-0.5737865797996522,-0.5784681707954408,-0.6183423708343505,-0.5852212845802306,-0.5934791465906943,0.018039084888169833
45,0.21622567176818847,0.0030878188140189052,0.0016887187957763672,5.460711987768038e-05,1,400,0.5,12,0.03,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 0.5, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4326456764309873,0.5714434026773725,0.1973980654571249,0.3551191765228666,0.26742205271528574,0.36480567476072745,0.13031049241616993,15,0.927208898569624,0.9200829970603133,0.9201482731010606,0.9127934922373458,0.929005904659801,0.921847913125629,0.005795916671017744,-1.3210124604403972,-1.5389016026066198,-1.714788790056782,-1.4341576582385644,-1.5197725403693414,-1.5057266103423412,0.12980469585361076,9,-0.6285708170552408,-0.5793990109062195,-0.6122115537261964,-0.6699736155319214,-0.6105431398391723,-0.6201396274117499,0.029560974578355156
46,0.21963987350463868,0.0028843649265594155,0.0019730091094970702,0.0003291590566372164,0.9,400,1,12,0.03,5,0.5,1,"{'subsample': 0.9, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.483144299180599,0.5785459822956969,0.1473395918040704,0.2965018512607529,0.2536886949568794,0.3518440838995997,0.15694128051499417,43,0.9281603387495152,0.9222558230371147,0.9260880409287151,0.9229737929033511,0.933653795625399,0.926626358248819,0.004110244991117993,-1.270109661668539,-1.4947900450614193,-1.7273762489134261,-1.4535267643774707,-1.5881143414589667,-1.5067834122959645,0.15117572242039742,17,-0.6115773269437975,-0.5737865797996522,-0.5784681707954408,-0.6183423708343505,-0.5852212845802306,-0.5934791465906943,0.018039084888169833
47,0.21669921875,0.004566251351342193,0.0018611907958984374,0.0003661164457385717,1,400,1,12,0.03,5,0.5,1,"{'subsample': 1, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.03, 'gamma': 5, 'colsample_bytree': 0.5, 'colsample_bylevel': 1}",0.4326456764309873,0.5714434026773725,0.1973980654571249,0.3551191765228666,0.26742205271528574,0.36480567476072745,0.13031049241616993,15,0.927208898569624,0.9200829970603133,0.9201482731010606,0.9127934922373458,0.929005904659801,0.921847913125629,0.005795916671017744,-1.3210124604403972,-1.5389016026066198,-1.714788790056782,-1.4341576582385644,-1.5197725403693414,-1.5057266103423412,0.12980469585361076,9,-0.6285708170552408,-0.5793990109062195,-0.6122115537261964,-0.6699736155319214,-0.6105431398391723,-0.6201396274117499,0.029560974578355156
