,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_ccp_alpha,param_bootstrap,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
0,1.14208014,0.021026297,0.093112254,0.014311937,800,4,0.05,0.6,5,0,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'max_features': 0.6, 'max_depth': 5, 'ccp_alpha': 0, 'bootstrap': True}",0.80403384,0.702424075,0.481415375,0.545783925,0.717606225,0.670569955,0.297886239,0.509621781,0.493689772,0.687844267,0.591087545,0.143387115,255,0.714400524,0.718941688,0.74376447,0.728327538,0.729070467,0.726516116,0.743484019,0.738535315,0.739827948,0.730429039,0.731329712,0.009511313,-10.30306705,-17.37083792,-21.71152624,-18.45710953,-11.94085251,-13.5051302,-19.97672581,-14.5779283,-19.29067399,-15.53665707,-16.26705086,3.519387888,344,-13.76674468,-13.36935165,-12.78448049,-13.36792637,-13.51941783,-13.70647478,-12.70925145,-13.42086784,-12.81803243,-13.52685403,-13.29894016,0.367931742
1,1.386218357,0.018102473,0.11263957,0.007987203,1000,1,0,0.4,5,0,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 1, 'min_impurity_decrease': 0, 'max_features': 0.4, 'max_depth': 5, 'ccp_alpha': 0, 'bootstrap': True}",0.844638955,0.769040887,0.502074709,0.562297508,0.703707299,0.587299596,0.252869907,0.552325091,0.521837882,0.653704841,0.594979667,0.155519797,227,0.77525762,0.784155935,0.806812068,0.784056667,0.78475017,0.780963315,0.804825597,0.802490157,0.796036845,0.796098261,0.791544663,0.010508363,-9.340554903,-14.43648856,-20.64193862,-17.15718217,-13.02034526,-16.09537025,-20.84358089,-13.19908431,-18.63247347,-15.95604772,-15.93230662,3.416991492,317,-12.54331167,-11.90376228,-11.32352215,-11.93286618,-12.15385945,-12.520475,-11.08287439,-11.95126701,-11.43461362,-11.93083159,-11.87773833,0.456027042
2,1.26229074,0.115310261,0.093160987,0.012139086,800,3,0,0.3,11,0.05,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_features': 0.3, 'max_depth': 11, 'ccp_alpha': 0.05, 'bootstrap': True}",0.858665354,0.773455198,0.523523764,0.572382744,0.699622091,0.665119868,0.356711965,0.548046051,0.527645431,0.672858162,0.619803063,0.136484842,46,0.794497106,0.789961556,0.80790963,0.8093131,0.798875387,0.806511403,0.812820338,0.808464655,0.813108076,0.80273247,0.804419372,0.007375652,-7.791656711,-15.01943935,-21.18882467,-16.33065004,-11.70132375,-13.26152687,-17.46052382,-12.5551497,-18.26067256,-16.14853813,-14.97183056,3.604316658,230,-11.25443843,-11.20834819,-10.22447493,-10.75348988,-11.19942156,-10.98808234,-10.26792277,-10.89286122,-10.28982934,-10.87326809,-10.79521368,0.38193062
3,1.495280313,0.229076449,0.116212153,0.009742892,1000,2,0.05,0.3,10,0,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 0.3, 'max_depth': 10, 'ccp_alpha': 0, 'bootstrap': True}",0.873024454,0.801396528,0.507859451,0.572600568,0.708223574,0.652976091,0.31519046,0.555428622,0.555873814,0.659526609,0.620210017,0.149456182,42,0.84014776,0.842421003,0.855731453,0.857947042,0.849086667,0.850610106,0.855167607,0.855746642,0.851933711,0.851194335,0.850998633,0.005537511,-6.870379298,-13.28543911,-20.66230526,-15.13827412,-11.46223184,-13.39898161,-17.93075253,-11.31426849,-17.01289447,-15.584482,-14.26600087,3.706346976,156,-9.589933378,-9.368159658,-8.584300473,-8.931030093,-9.340773521,-9.321062683,-8.650025131,-9.147262869,-8.865181173,-9.014577266,-9.081230624,0.312555105
4,1.486560774,0.218672924,0.102347016,0.019526636,800,2,0,,12,0.01,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0, 'max_features': None, 'max_depth': 12, 'ccp_alpha': 0.01, 'bootstrap': False}",0.674214319,0.71878734,0.400172827,0.561907102,0.297244189,-0.152015764,0.041822461,0.571000522,0.635834347,0.840634837,0.458960218,0.298472631,487,0.927112087,0.90432173,0.908789561,0.917911142,0.920618516,0.931151023,0.920098395,0.943069775,0.931669531,0.944980031,0.924972179,0.012634609,-9.173878446,-10.73379271,-18.62158807,-16.43518073,-14.91300022,-19.79447862,-19.58696,-10.31863589,-13.10942777,-10.36434674,-14.30512892,3.917970309,161,-4.802786001,-5.263377448,-5.101264164,-5.343436922,-5.22436423,-4.68014837,-4.765500265,-4.545679164,-4.716159876,-4.337199012,-4.877991545,0.319611647
5,1.433401084,0.016958775,0.12407794,0.028243235,1000,1,0.05,0.4,4,0.05,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.05, 'max_features': 0.4, 'max_depth': 4, 'ccp_alpha': 0.05, 'bootstrap': True}",0.82539938,0.75180277,0.4966282,0.541800839,0.681566876,0.591934465,0.230395524,0.553052311,0.48560418,0.66562558,0.582381012,0.157397722,307,0.716799716,0.726622121,0.754932221,0.73117559,0.732453932,0.727068156,0.753885081,0.743887342,0.743221923,0.741126987,0.737117307,0.011741791,-11.18949749,-15.36390851,-21.41963196,-18.42490925,-14.10569637,-16.90749784,-21.64863231,-14.1443647,-20.1802829,-16.06992051,-16.94543418,3.272639702,376,-14.48934371,-13.94297777,-13.17397023,-13.74536294,-13.99774369,-14.45844844,-12.80342439,-13.97207693,-13.20719774,-13.95569833,-13.77462442,0.524898418
6,1.153040385,0.011836723,0.096031451,0.012662564,800,2,0.01,log2,,0.05,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 'log2', 'max_depth': None, 'ccp_alpha': 0.05, 'bootstrap': True}",0.878477698,0.775371128,0.514739965,0.577631763,0.656141826,0.699554632,0.360137627,0.55391459,0.54763953,0.656835779,0.622044454,0.137806992,32,0.789352371,0.789538435,0.811376235,0.813343906,0.80217545,0.799449848,0.811743415,0.812006653,0.813110582,0.80340478,0.804550168,0.008909755,-8.452259831,-15.37716817,-21.85594216,-16.17245819,-13.15783272,-13.097404,-18.02886286,-12.75948153,-18.43376873,-17.02127933,-15.43564575,3.557802819,274,-12.02932792,-11.82047731,-10.76614439,-11.16793728,-11.56767542,-11.79055588,-10.82644085,-11.32030295,-10.86225415,-11.42185137,-11.35729675,0.426129546
7,1.600058937,0.30237247,0.119017482,0.01665411,1000,4,0.05,0.6,,0,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'max_features': 0.6, 'max_depth': None, 'ccp_alpha': 0, 'bootstrap': True}",0.835674864,0.746486216,0.497139838,0.531589524,0.732016383,0.663315424,0.352499393,0.528927026,0.517428087,0.685681734,0.609075849,0.139047444,122,0.782495318,0.779647832,0.79659033,0.798527935,0.788173656,0.795175531,0.795147574,0.794788025,0.805375937,0.787585154,0.792350729,0.007390411,-8.271575467,-15.4848055,-21.24841048,-17.59325381,-11.12150973,-13.00042216,-17.65781828,-13.14805864,-18.11964005,-15.67028797,-15.13157821,3.616867798,252,-11.50549194,-11.38555526,-10.30532075,-11.04558928,-11.35014588,-11.25849627,-10.61491989,-11.07290674,-10.55260611,-11.31176581,-11.04027979,0.388971944
8,1.145595741,0.025943444,0.091961527,0.006814793,800,4,0.05,0.4,11,0,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'max_features': 0.4, 'max_depth': 11, 'ccp_alpha': 0, 'bootstrap': True}",0.843312837,0.73618681,0.513811973,0.539375787,0.711952921,0.669884709,0.351450121,0.543483346,0.508979374,0.671952717,0.60903906,0.135604226,123,0.762144518,0.759062968,0.781436939,0.784821434,0.771171981,0.776955685,0.78252849,0.779581287,0.782361126,0.771179707,0.775124414,0.008496576,-8.7096308,-16.51704337,-21.29710563,-17.51596184,-11.59486365,-12.95319983,-17.93016222,-13.24398263,-18.71474054,-16.48063822,-15.49573287,3.589451723,279,-12.42446622,-12.19596998,-11.06288357,-11.73542564,-12.19024226,-12.16390794,-11.27201114,-11.91072619,-11.25352479,-12.03276781,-11.82419255,0.449107393
9,1.410661387,0.025749804,0.119250178,0.01983373,1000,3,0.05,sqrt,10,0.01,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.05, 'max_features': 'sqrt', 'max_depth': 10, 'ccp_alpha': 0.01, 'bootstrap': True}",0.863959667,0.728752798,0.515787724,0.561243158,0.651429356,0.696879443,0.349994031,0.54010159,0.534816279,0.657013005,0.609997705,0.133965315,114,0.738124523,0.733986789,0.763472193,0.759375256,0.746816065,0.753313485,0.764251188,0.764169592,0.763586659,0.752527844,0.753962359,0.010610466,-9.637600735,-17.54839617,-22.54361828,-17.66100203,-13.5495438,-13.28965673,-18.47320089,-13.70023742,-19.30679937,-17.84395294,-16.35540084,3.55364372,345,-13.75509292,-13.57029514,-12.53567186,-13.05509871,-13.57761505,-13.49903821,-12.65969337,-13.15321332,-12.56451797,-13.22686165,-13.15970982,0.426853383
10,0.848415136,0.025010645,0.096451545,0.010102973,800,3,0,sqrt,10,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_features': 'sqrt', 'max_depth': 10, 'ccp_alpha': 0.1, 'bootstrap': False}",0.870153698,0.805062837,0.524252136,0.581103374,0.64889647,0.70528071,0.395504228,0.564408084,0.541343517,0.66053393,0.629653898,0.132665071,3,0.804462006,0.807140535,0.8246268,0.823528813,0.81428536,0.812024181,0.824866193,0.823803698,0.82607987,0.816336086,0.817715354,0.007571438,-7.887381694,-13.62683177,-20.84987856,-15.53414704,-13.02302628,-12.57906932,-17.3131411,-12.01558321,-17.81625882,-16.55951682,-14.72048346,3.472608957,197,-10.97749983,-10.77800056,-10.01541865,-10.30714348,-10.78729819,-11.04125045,-10.19808539,-10.58596372,-10.07467461,-10.71641871,-10.54817536,0.354382239
11,0.783681083,0.021341124,0.094843411,0.015963061,800,2,0.1,log2,5,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'max_depth': 5, 'ccp_alpha': 0.1, 'bootstrap': False}",0.847875333,0.746651564,0.522942194,0.529045312,0.605853466,0.670265933,0.315838298,0.564603678,0.5016726,0.656674361,0.596142274,0.139149241,216,0.705587153,0.709972337,0.736156467,0.71938969,0.722784553,0.713724044,0.736231694,0.73671712,0.728474868,0.727862613,0.723690054,0.010757502,-11.32620721,-16.3867682,-22.36145374,-19.33701111,-15.74218733,-15.01451718,-20.11550746,-14.51071723,-20.89908802,-17.83279081,-17.35262483,3.207100253,404,-15.37594688,-14.8409413,-14.19673538,-14.54201226,-14.85692025,-15.37573696,-14.08674111,-14.68062041,-14.33760369,-14.53281188,-14.68260701,0.420591043
12,1.295491862,0.253127614,0.11000855,0.023486335,800,1,0.01,sqrt,11,0.01,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 11, 'ccp_alpha': 0.01, 'bootstrap': True}",0.894622311,0.833202099,0.517457861,0.567242704,0.617331548,0.613355157,0.291099131,0.571340405,0.593695925,0.616203222,0.611555036,0.156447668,105,0.921023816,0.921652457,0.936919411,0.925702308,0.926207476,0.922887544,0.93775751,0.932232751,0.927988301,0.931761107,0.928413268,0.005733301,-5.772174789,-10.9184832,-19.60194859,-15.0729339,-12.44198425,-13.45297396,-18.22169745,-10.24437738,-15.82825629,-16.66259706,-13.82174269,3.930574223,62,-6.787552972,-6.577343435,-5.813313134,-6.431391584,-6.520714813,-6.764410228,-5.763404391,-6.405886675,-6.156211366,-6.277325206,-6.34975538,0.335965355
13,1.171148586,0.006956505,0.085413003,0.004056853,800,4,0.05,0.3,13,0.01,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'max_features': 0.3, 'max_depth': 13, 'ccp_alpha': 0.01, 'bootstrap': True}",0.843823214,0.730414166,0.51639168,0.543499858,0.697716374,0.670941642,0.34591704,0.539808014,0.514120117,0.671864893,0.6074497,0.134680214,141,0.747944152,0.740902504,0.771209906,0.769789908,0.7569214,0.766402644,0.771672772,0.770355816,0.775087048,0.757618802,0.762790495,0.010867156,-9.26098309,-17.06398058,-21.75608827,-17.76171391,-12.03956894,-13.01615752,-18.25680309,-13.82360542,-18.93915875,-16.76658795,-15.86846475,3.553224893,312,-13.04423979,-12.77673091,-11.58249839,-12.3055255,-12.76211008,-12.54309986,-11.85858828,-12.48273602,-11.63537234,-12.59933295,-12.35902341,0.478892145
14,0.780854106,0.021862175,0.086281157,0.004387758,800,2,0.01,log2,4,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 'log2', 'max_depth': 4, 'ccp_alpha': 0.1, 'bootstrap': False}",0.822921381,0.704454524,0.515333484,0.491893885,0.576185884,0.643064824,0.313133678,0.549443574,0.471901765,0.652480192,0.574081319,0.13385646,338,0.652022398,0.656742806,0.689142901,0.675044767,0.67397463,0.666532793,0.68741508,0.680835289,0.683582661,0.672323736,0.673761706,0.011780236,-13.35227012,-18.27013972,-23.16256642,-20.98793533,-16.65302745,-16.12317713,-20.37117149,-15.94140989,-22.18780579,-18.25743554,-18.53069389,2.953623115,465,-17.36714849,-16.69759249,-15.79737881,-16.15262908,-16.73330122,-17.03729306,-15.97470163,-16.69183633,-16.00703416,-16.45893302,-16.49178483,0.480126251
15,1.495100141,0.023374396,0.124224424,0.020015265,1000,3,0.05,0.5,5,0.1,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.05, 'max_features': 0.5, 'max_depth': 5, 'ccp_alpha': 0.1, 'bootstrap': True}",0.826720705,0.748115064,0.488930172,0.56422558,0.728057108,0.659374059,0.279100611,0.534787911,0.493043086,0.67808695,0.600044125,0.152199519,187,0.729663413,0.739164282,0.761320353,0.742560905,0.74164925,0.739691951,0.755917875,0.756738922,0.751011784,0.746865994,0.746458473,0.009253793,-9.897594155,-15.79281211,-21.3540267,-17.50632369,-12.04997896,-14.55908353,-20.53057881,-13.72738992,-19.51333088,-15.44506202,-16.03761808,3.524542569,325,-13.48522559,-12.89786229,-12.35054744,-12.93691289,-13.22228848,-13.48332556,-12.35840338,-13.01735805,-12.56822134,-13.09242874,-12.94125738,0.390778302
16,1.244702721,0.011113702,0.117469501,0.021254465,1000,1,0.01,0.3,11,0.1,FALSE,"{'n_estimators': 1000, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_features': 0.3, 'max_depth': 11, 'ccp_alpha': 0.1, 'bootstrap': False}",0.867783404,0.851717383,0.474700704,0.476829929,0.514068797,0.497000027,0.250098374,0.572708744,0.643304016,0.464620638,0.561283202,0.176726456,393,0.9833536,0.982575244,0.992847029,0.978947873,0.980871874,0.98121492,0.986790139,0.987779074,0.989504496,0.980010669,0.984389492,0.004365169,-5.795256165,-8.183022109,-18.84569806,-16.32442935,-12.99506707,-14.12318425,-17.94697811,-9.820061494,-13.93516989,-17.87772589,-13.58465924,4.212247415,35,-2.61137347,-2.478984841,-1.936106148,-2.777840195,-2.70721902,-2.735914491,-2.232520646,-2.28302039,-2.185360044,-2.639979097,-2.458831834,0.269607517
17,1.379716778,0.014034166,0.108902812,0.009261127,1000,4,0.1,log2,7,0.05,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'max_depth': 7, 'ccp_alpha': 0.05, 'bootstrap': True}",0.83246116,0.665640696,0.501507702,0.507903699,0.588649827,0.675845616,0.356820082,0.527857325,0.486996482,0.63964799,0.578333058,0.125059574,320,0.661762492,0.662716999,0.68831216,0.687089371,0.676397636,0.676130067,0.693530629,0.689788155,0.693356465,0.673929407,0.680301338,0.011277582,-12.42779954,-20.09264763,-24.17790195,-20.16190442,-15.43382673,-14.35121871,-19.16829309,-15.70015733,-21.25824169,-19.164145,-18.19361361,3.412014663,445,-16.74760162,-16.26249795,-15.45509648,-15.64562972,-16.49501967,-16.56718517,-15.46747528,-16.07256271,-15.34400841,-16.32862054,-16.03856975,0.492883664
18,1.049767208,0.012940154,0.091070533,0.007331542,800,3,0.1,0.6,12,0.05,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 0.6, 'max_depth': 12, 'ccp_alpha': 0.05, 'bootstrap': False}",0.807805271,0.831774261,0.470916681,0.523287841,0.508822189,0.345415125,0.346072693,0.583333661,0.555217897,0.693184582,0.56658302,0.160267012,364,0.908910446,0.906688151,0.905228719,0.92329118,0.911280916,0.910902205,0.901764736,0.901973715,0.912416213,0.912541117,0.90949974,0.005967113,-7.813722311,-9.438718326,-19.69896407,-15.80646753,-13.701463,-16.88660645,-17.12832706,-9.787598232,-15.0631984,-13.66214781,-13.89872132,3.631957871,85,-6.156708409,-6.35604174,-6.028203696,-5.657143545,-6.030030965,-6.378402085,-6.426415383,-6.519069992,-5.973124196,-6.083700128,-6.160884014,0.247772948
19,1.39586215,0.013427325,0.129667521,0.028839373,1000,2,0.05,log2,7,0.05,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 'log2', 'max_depth': 7, 'ccp_alpha': 0.05, 'bootstrap': True}",0.870826521,0.75377655,0.520339302,0.556814446,0.641893964,0.692010879,0.360333238,0.556594763,0.534749691,0.660259463,0.614759882,0.134335622,84,0.738973196,0.740354453,0.772415081,0.761160891,0.755560313,0.748889548,0.770723452,0.76941543,0.762477292,0.75439257,0.757436223,0.011411408,-9.982115794,-16.22090758,-22.04519164,-17.70911119,-14.34084006,-13.99098069,-18.93804765,-13.53393686,-19.36074438,-17.62583208,-16.37477079,3.313081594,346,-14.13687106,-13.55229087,-12.57534326,-13.02532423,-13.46682924,-13.91293878,-12.60861188,-13.27458405,-12.8621492,-13.42492286,-13.28398654,0.49512849
20,0.876572943,0.175416734,0.101462436,0.01913856,800,2,0.01,0.3,3,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 0.3, 'max_depth': 3, 'ccp_alpha': 0.1, 'bootstrap': False}",0.788585222,0.71193633,0.494287916,0.505087787,0.602083597,0.62187722,0.252624057,0.541978981,0.453757778,0.676779852,0.564899874,0.144138366,373,0.636280581,0.643129279,0.672981033,0.657831485,0.658588949,0.651213945,0.675464078,0.665012468,0.670043825,0.657253807,0.658779945,0.012072385,-13.78917543,-17.06623065,-22.59983985,-20.77078029,-16.24389857,-17.05907722,-21.51333129,-16.62442114,-22.40433187,-16.42871841,-18.44998047,2.923797214,457,-17.25754245,-16.62877369,-15.86793474,-16.14360634,-16.7658878,-17.15577651,-15.66503549,-16.76479574,-15.97042094,-16.63458047,-16.48543542,0.517826461
21,1.613537955,0.015268268,0.120605636,0.026386652,1000,2,0.01,0.5,11,0.01,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 0.5, 'max_depth': 11, 'ccp_alpha': 0.01, 'bootstrap': True}",0.86384019,0.815242355,0.48642504,0.565062238,0.723591806,0.553428788,0.300148843,0.549276297,0.562500909,0.663727055,0.608324352,0.156448915,130,0.867711415,0.869733228,0.87932005,0.883068071,0.872719002,0.878898149,0.877034077,0.878030841,0.875631271,0.875646276,0.875779238,0.004394144,-6.655777584,-11.94582196,-20.31448799,-15.30767226,-10.65026662,-14.65117106,-17.77213103,-10.81519683,-16.48130883,-15.09215631,-13.96859905,3.782810273,99,-8.359356829,-8.157859266,-7.363423593,-7.840863962,-8.1744793,-8.054781349,-7.711415579,-8.025770278,-7.841828619,-7.973312474,-7.950309125,0.265148705
22,1.232408357,0.013376876,0.08632586,0.005558189,800,4,0.05,0.5,13,0.01,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'max_features': 0.5, 'max_depth': 13, 'ccp_alpha': 0.01, 'bootstrap': True}",0.835565186,0.74417851,0.509167875,0.544001774,0.727650136,0.670386331,0.357823462,0.540782017,0.513503133,0.675589766,0.611864819,0.135224811,103,0.775580588,0.77212256,0.793449973,0.795019242,0.782559646,0.787898822,0.789865239,0.789323146,0.797369346,0.782695613,0.786588418,0.007849458,-8.458811196,-15.83125211,-21.14470424,-17.45757841,-11.41799462,-13.07409593,-17.86435638,-12.89011858,-18.47711326,-16.13728059,-15.27533053,3.593005339,263,-11.7797923,-11.63580714,-10.5710799,-11.28218245,-11.64906187,-11.54035572,-10.93086579,-11.45657134,-10.80929086,-11.61957357,-11.32745809,0.393748909
23,1.044719124,0.01106087,0.103116512,0.022093734,800,4,0,0.3,3,0,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'max_features': 0.3, 'max_depth': 3, 'ccp_alpha': 0, 'bootstrap': True}",0.779164171,0.6605022,0.468993646,0.494532286,0.6048904,0.636235393,0.257087829,0.507249117,0.440890956,0.657345277,0.550689127,0.139951195,422,0.606902276,0.611083566,0.64227179,0.630340894,0.625523272,0.624477558,0.649927899,0.636292404,0.647124999,0.627436772,0.630138143,0.013523861,-14.46788046,-19.35131331,-24.02350058,-21.41508549,-15.7994583,-16.57945141,-21.49452243,-17.66126854,-22.86170852,-17.9170149,-19.15712039,3.028000536,480,-18.39039361,-17.74055943,-16.83089412,-17.22400976,-18.03537141,-18.09601889,-16.64411103,-17.71407168,-16.82181114,-17.78948623,-17.52867273,0.577087317
24,1.579288626,0.007548414,0.093289542,0.009247543,800,1,0.01,,12,0.05,TRUE,"{'n_estimators': 800, 'min_samples_leaf': 1, 'min_impurity_decrease': 0.01, 'max_features': None, 'max_depth': 12, 'ccp_alpha': 0.05, 'bootstrap': True}",0.858579995,0.821749169,0.445697692,0.532783618,0.59280587,0.423064159,0.214969468,0.560419036,0.579335121,0.532087936,0.556149206,0.176450256,414,0.937984527,0.939475929,0.946702386,0.945129335,0.946009234,0.941072043,0.945869971,0.946182158,0.945083887,0.943162109,0.943667158,0.002947355,-6.386648961,-10.23781224,-19.94799816,-16.09072784,-12.45414025,-16.10285482,-18.45015498,-9.704971792,-15.16610734,-17.23287325,-14.17742896,4.103977199,150,-5.788980155,-5.597352702,-4.9362362,-5.409841168,-5.363823737,-5.418076624,-4.986297494,-5.418459671,-5.1889446,-5.418343839,-5.352635619,0.245153095
25,0.837593222,0.03145362,0.092304087,0.009079891,800,2,0.05,log2,13,0.01,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 'log2', 'max_depth': 13, 'ccp_alpha': 0.01, 'bootstrap': False}",0.886640348,0.827508825,0.5095552,0.560453319,0.638895391,0.684671427,0.374842422,0.576545018,0.566595884,0.632215756,0.625792359,0.141101581,14,0.86164529,0.857602338,0.871420228,0.872771761,0.868628302,0.868293831,0.872577072,0.87571476,0.873939673,0.873071746,0.8695665,0.005480627,-7.15934144,-11.78669889,-20.75345808,-15.58980776,-12.93461326,-12.9171746,-17.45983525,-11.14075337,-17.15057276,-16.70054021,-14.35927956,3.717680932,165,-9.235681219,-9.263527825,-8.660255969,-8.784153513,-8.9262551,-9.174593687,-8.567556303,-8.797947938,-8.564223058,-8.800176336,-8.877437095,0.251072997
26,1.424617982,0.010348661,0.119687819,0.012442155,1000,4,0,,3,0,TRUE,"{'n_estimators': 1000, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'max_features': None, 'max_depth': 3, 'ccp_alpha': 0, 'bootstrap': True}",0.735549723,0.663661574,0.430873782,0.534969521,0.696185498,0.671492362,0.217054292,0.49952041,0.417471037,0.675162256,0.554194046,0.156316943,417,0.637129031,0.646100165,0.683834919,0.658482095,0.663150878,0.658115505,0.679446591,0.664615727,0.680623808,0.66550592,0.663700464,0.014206937,-13.97151033,-18.24018085,-22.87300011,-20.37952429,-13.4275912,-15.22415035,-22.02087889,-16.17010162,-21.69586129,-15.95174922,-17.99545481,3.341817706,420,-16.60176592,-16.29066283,-15.0717842,-15.78126392,-16.15959524,-16.35187781,-14.98308768,-16.12658127,-15.17413463,-16.00744029,-15.85481938,0.550163077
27,0.816876864,0.011950478,0.098906517,0.020844827,800,4,0.01,sqrt,12,0.1,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': 12, 'ccp_alpha': 0.1, 'bootstrap': False}",0.865749149,0.767372847,0.528766574,0.560421973,0.638910327,0.695162502,0.395042259,0.55665139,0.529845426,0.662993433,0.620091588,0.128291353,45,0.776554283,0.767627054,0.793663599,0.791532912,0.786721473,0.787746585,0.79825723,0.795496054,0.793346894,0.78918493,0.788013101,0.008852747,-8.986441585,-15.66945324,-21.7078322,-16.85443938,-13.48290825,-13.09117319,-17.36591915,-12.78097957,-18.87745696,-16.6805068,-15.54971103,3.410993643,287,-12.24031633,-12.37329997,-11.35557857,-11.73083891,-11.81378839,-11.90408428,-11.17367362,-11.79451591,-11.30305788,-11.67152113,-11.7360675,0.367527972
28,1.016321206,0.184352192,0.098834038,0.015953096,800,2,0.01,0.3,10,0.01,FALSE,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 0.3, 'max_depth': 10, 'ccp_alpha': 0.01, 'bootstrap': False}",0.863097674,0.843033573,0.500811223,0.536706261,0.64583619,0.572911337,0.339397569,0.573492368,0.604425732,0.600132311,0.607984424,0.145932636,133,0.908051744,0.910229446,0.917246196,0.911975892,0.912110881,0.912594455,0.911203056,0.919170278,0.916567471,0.914457272,0.913360669,0.003271791,-6.300522869,-9.516069335,-19.39469731,-15.64730979,-11.96727371,-13.95231372,-17.36691808,-9.898406718,-14.96570389,-16.12334165,-13.51325571,3.828438189,31,-6.593481564,-6.387041459,-6.156440373,-6.232068508,-6.414492033,-6.527490531,-6.335895675,-6.308763093,-6.133985955,-6.316099882,-6.340575907,0.14018316
