,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_samples_leaf,param_min_impurity_decrease,param_max_features,param_max_depth,param_ccp_alpha,param_bootstrap,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
0,0.7602540969848632,0.006814428163208069,0.06323599815368652,0.0033328752078996523,800,2,0.01,sqrt,,0,False,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.01, 'max_features': 'sqrt', 'max_depth': None, 'ccp_alpha': 0, 'bootstrap': False}",0.49916544247327654,0.6522590852170123,0.8214407529121601,0.5798742779885251,0.5858229489443765,0.6479522050015923,0.7913852900375674,0.7491804019259427,0.723641581080819,0.4037136814816661,0.6454435667062939,0.12525477151732245,55,0.9011018233590045,0.9019552014203336,0.8930850562876258,0.9051642724783883,0.8998630608882869,0.8924766134316269,0.9018180344717899,0.8959968335552242,0.8941603932095188,0.9018954563980347,0.8987516745499835,0.004214074879736306,-113.06929744187963,-95.45061791564767,-94.60263844643676,-109.63097162635668,-112.38281279309078,-104.26323088482656,-64.07990276527643,-83.62927948184789,-107.07763979677053,-109.90907025043391,-99.40954614025668,14.791720338685552,121,-54.57790280468649,-57.068182659054926,-56.045223586031526,-54.90877183357589,-56.442708115616135,-56.35737759971294,-56.497060279499586,-57.06767617603391,-55.80344173903166,-55.23038358041912,-55.99987283736622,0.8184041601941362
1,1.4152634859085083,0.38530135672662846,0.0832521915435791,0.029347257887297862,800,2,0.05,,3,0.1,True,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': None, 'max_depth': 3, 'ccp_alpha': 0.1, 'bootstrap': True}",0.4175537139217169,0.49999923327845386,0.6384122561501486,0.48867880784730255,0.36965649965097824,0.5522455098778698,0.46880150742804916,0.5759496592352198,0.538437972735287,-0.057512229770949386,0.4492222930354076,0.18413523265299314,455,0.6394947748194069,0.627356980769524,0.5903172797706355,0.6421056208432483,0.6594710007885141,0.6432300066351556,0.647891129487149,0.6485131258306436,0.6278647392661283,0.6609098460569163,0.6387154504267321,0.019300748964669903,-139.115940592088,-137.85077999322223,-155.73526382652355,-125.1461717603008,-158.25479988662647,-128.28303005636172,-122.30870854145961,-127.96284740564343,-173.14779981517464,-165.93645275651897,-143.37417946339195,17.491885924671074,445,-120.7538450236196,-126.37546799029836,-127.24048250992782,-124.14260117432276,-118.99727257641074,-119.48830127133284,-121.37300584539844,-120.27240799662412,-118.27446509361239,-118.21632983519663,-121.51341793167437,3.1190041124519707
2,0.927229356765747,0.04735038896404794,0.06487245559692383,0.01125463255162454,800,4,0.05,0.4,13,0.05,False,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.05, 'max_features': 0.4, 'max_depth': 13, 'ccp_alpha': 0.05, 'bootstrap': False}",0.5173211746146197,0.6873597289444342,0.8368037520640255,0.6144193561754594,0.48246447855010677,0.6500087412841327,0.7228817841283176,0.6598391442146097,0.6647595414770604,0.39761668766515956,0.6233474389117926,0.12060238330034162,126,0.8646057798787269,0.8696816528086229,0.8609061799166087,0.8686585552584678,0.8675120911738733,0.8640239198685833,0.8699061007935014,0.8625040183812496,0.8620670711477673,0.8724827546419065,0.8662348123869308,0.0037299708856629614,-115.23172641715244,-91.30972183668926,-89.94282088916665,-96.61627947640477,-125.26851248560476,-98.25250196799317,-69.7450262779207,-94.80393116091656,-127.01705043799505,-109.24020006814384,-101.74277710179872,16.700199013083843,152,-59.375239939344354,-61.38240479009854,-59.1333187760969,-59.7827277331977,-61.055236250157726,-59.762310380834485,-61.36161299126722,-61.43113365045058,-58.947849769060475,-59.546536774530466,-60.17783710550384,0.9575099856080124
3,0.7805899381637573,0.1617940914650835,0.06936171054840087,0.019966809840267066,800,4,0,sqrt,5,0.05,False,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0, 'max_features': 'sqrt', 'max_depth': 5, 'ccp_alpha': 0.05, 'bootstrap': False}",0.42792620701103734,0.5386131643983884,0.6576075814805942,0.5125109310340613,0.4406981454358706,0.5866200985371808,0.6392665944782332,0.649242093463425,0.5499659597357862,0.04320658307387182,0.5045657358648448,0.17184841660600508,384,0.6617163031486398,0.6490098228175845,0.6270017824743312,0.6585491248851745,0.6583467619524029,0.6470095078867238,0.6526878002878571,0.6412629530494243,0.6329176603992688,0.665071694174294,0.6493573411075702,0.011904880011807235,-138.24506886652273,-131.60087583762288,-145.1682794743661,-127.26243322941679,-149.83708753261752,-127.13556683630196,-103.67575791284308,-107.4234061382744,-158.64877222936514,-156.74068388989272,-134.57379319472233,17.99755192339215,424,-115.28969132576762,-119.2854210431323,-117.71042739088021,-117.04932701170058,-116.60575941038671,-117.9016633346963,-119.67681770747699,-119.79931086733308,-115.56895052499743,-114.94844648383949,-117.38358151002107,1.7149573989252194
4,0.843124270439148,0.009782503168444234,0.062457275390625,0.005404191054215601,800,2,0.05,0.3,7,0.1,False,"{'n_estimators': 800, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 0.3, 'max_depth': 7, 'ccp_alpha': 0.1, 'bootstrap': False}",0.475269111667736,0.6658812631890749,0.8257850916203273,0.582447176778287,0.5216410143323906,0.6370846041888176,0.7346532724281498,0.7016385559009501,0.7058750331913942,0.38604956938197155,0.6236324692679099,0.12592133109464249,125,0.8981581838627386,0.8964063136141668,0.8764428056471694,0.891454293282587,0.8998982484132556,0.8942021313661047,0.8965532118047278,0.8904261477742965,0.8848419820235597,0.8925063337375824,0.8920889651526188,0.006644680778231969,-118.00288034894712,-94.85370980137085,-96.43498250922843,-102.2875873519861,-116.33966336578388,-103.2701069939146,-69.43609029805296,-92.84660183668984,-109.64355831856633,-113.07325167886393,-101.6188432503404,13.671992836783811,150,-54.44361303309189,-58.323009466095826,-61.911600893532444,-58.74027445631826,-56.35504374674938,-57.035475519692966,-58.425034680261284,-58.78450457784319,-58.516040843456075,-58.071711998717404,-58.06063092157588,1.8239468558926704
5,1.1787383079528808,0.02068903159707301,0.08118765354156494,0.009826266694115505,1000,2,0.05,sqrt,4,0.05,True,"{'n_estimators': 1000, 'min_samples_leaf': 2, 'min_impurity_decrease': 0.05, 'max_features': 'sqrt', 'max_depth': 4, 'ccp_alpha': 0.05, 'bootstrap': True}",0.406073764841709,0.4850132433001815,0.5703316931151879,0.4527052570293507,0.404259527400711,0.5423304825280073,0.5765096388889765,0.5864175266354166,0.5022116548233587,0.04507790502634923,0.4570930693589249,0.1513469057614609,423,0.6051290799336057,0.5869815831447074,0.5580334955184569,0.5949935544239512,0.6028235041522629,0.5862132776654674,0.5898607460084173,0.5771259236226964,0.5691391311339704,0.6183130122207118,0.5888613307824249,0.01689133650281502,-145.58773797781714,-144.7920509468732,-165.74049924809208,-140.88973463115616,-158.5370295093188,-139.81222789901187,-118.58521953827166,-117.13532167604359,-167.98059922223405,-164.14117228611588,-146.32015929349345,17.34606743024558,473,-128.23826915488547,-133.5336535088724,-133.06339095055623,-132.9477519501491,-130.80056022936233,-131.93237217604155,-134.88647314644808,-135.11773219297834,-129.9506716125502,-128.9789095566109,-131.94497844784547,2.2654672198486727
6,0.7715156078338623,0.008147076761043802,0.06180722713470459,0.008797617275204169,800,3,0,0.5,3,0.01,False,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0, 'max_features': 0.5, 'max_depth': 3, 'ccp_alpha': 0.01, 'bootstrap': False}",0.40994383758484687,0.47920095720655453,0.6672142688876443,0.47773318998503256,0.339639566666568,0.56755847477214,0.4611901896638707,0.5510747334484083,0.544859579587336,-0.004683380814868521,0.4493731416987533,0.173919662465878,453,0.6317851051755371,0.6197449762648457,0.5769033124787135,0.6182497581062595,0.6381803999101394,0.6164302055715718,0.6375762093598358,0.608702578823556,0.6113987715618181,0.6386233550509177,0.6197594672303195,0.017886863114632445,-140.92187685488184,-136.90161255532485,-148.67608130233435,-131.1517569881207,-163.24105010145516,-127.66803064451983,-123.14900697511979,-132.7265397120352,-171.87955176715676,-163.17421060547457,-143.9489717506423,16.09504520195857,452,-123.2117211661503,-126.77377647125621,-126.67959669736013,-128.22123966786793,-123.78521304936662,-125.43454957198696,-124.37720594590789,-125.35905152914701,-120.17018780519379,-123.36853981748683,-124.73810817217239,2.168544677679944
7,1.1670415163040162,0.011005441308492282,0.08476288318634033,0.020093782980194826,1000,3,0.1,log2,5,0.1,True,"{'n_estimators': 1000, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.1, 'max_features': 'log2', 'max_depth': 5, 'ccp_alpha': 0.1, 'bootstrap': True}",0.39293903484748083,0.5011671664190684,0.5732020907572797,0.4789343300568041,0.4091327653646082,0.540040509358638,0.6099347533664232,0.5866730850062769,0.4983368886613675,-0.0005699537126899745,0.4589790670125257,0.16747225636745813,419,0.6003794627439369,0.591905968469846,0.5616653126846208,0.6041157962652006,0.5972145680214658,0.587464017871763,0.5925508612670121,0.5858686296563281,0.5733752085448542,0.6167135137165718,0.59112533392416,0.014740638469675918,-146.30012762222862,-141.4607470247439,-163.49589701435468,-136.36768160981063,-156.27105970447553,-137.14720855595908,-112.47948453627761,-114.43480977138469,-165.35318910315902,-165.65328257345297,-143.89634875158467,18.547181989784377,450,-127.54220240444924,-130.74720563570204,-129.21873980102706,-128.88304070726116,-128.40659638265512,-128.43549148330808,-131.17416910002333,-130.9440971062521,-127.17574088510011,-125.7473598424403,-128.82746433482185,1.6741163115967848
8,0.759532880783081,0.013208396473858524,0.05951550006866455,0.0022139526030986122,800,3,0.05,log2,,0.01,False,"{'n_estimators': 800, 'min_samples_leaf': 3, 'min_impurity_decrease': 0.05, 'max_features': 'log2', 'max_depth': None, 'ccp_alpha': 0.01, 'bootstrap': False}",0.4896856655917815,0.621645744667148,0.7654104114389755,0.5470235223645661,0.528005352720695,0.648448555351723,0.7335708377424142,0.7094996121764947,0.669775080979225,0.21972850949263556,0.5932793292525658,0.1513902314593454,215,0.7909501106304593,0.7857146369426298,0.7761198638820803,0.78421514275152,0.7825657000661282,0.7777340966263402,0.7851731040931269,0.7744915352012318,0.7825787975250429,0.7860343514033353,0.7825577339121896,0.004815078131440781,-121.85003488150923,-108.03024033916715,-115.66144701660764,-118.7898022376651,-132.35593262564092,-107.9212985553943,-82.23500087935237,-93.04421404127301,-131.3416343245487,-135.60423380911422,-114.68338387102726,16.455454299957314,280,-85.14429210774121,-87.95436452638012,-85.79722005130242,-87.92867177751674,-88.41833724083638,-87.26787433314014,-88.66016608385564,-90.12185473847822,-85.61610001763454,-87.19705924570685,-87.41059401225922,1.4668768525568152
9,0.7103521823883057,0.003990737911453718,0.06434884071350097,0.006307655781917442,800,4,0.1,sqrt,5,0.01,False,"{'n_estimators': 800, 'min_samples_leaf': 4, 'min_impurity_decrease': 0.1, 'max_features': 'sqrt', 'max_depth': 5, 'ccp_alpha': 0.01, 'bootstrap': False}",0.4305113753913057,0.5359581744518891,0.6526444821914621,0.5128956579585093,0.44403794971131816,0.5929391494615537,0.641221129706805,0.6416022917258737,0.5520548456152347,0.0471171015508256,0.5050982157764777,0.1699720732618022,383,0.662417632673078,0.6412273376368449,0.6258734793958306,0.6602911594286622,0.659083283034914,0.6474482183542452,0.6477434730047049,0.6415453201359175,0.635917365467879,0.667107276980679,0.6488654546112755,0.01250141151871958,-138.21055319974147,-131.77969863796685,-145.04873765373821,-127.86577717180302,-149.71323982794644,-126.31442887994929,-104.2006361261544,-108.58298733808186,-158.92170448038024,-157.0399240418957,-134.76776873576574,17.7999918113875,427,-114.36908827373202,-120.52372155742351,-117.25321834091459,-116.93963447966031,-116.19049425720385,-117.32199311291774,-120.9457251257358,-119.6041124238732,-115.24623572058229,-114.36359641775445,-117.27578197097978,2.275542948119652
