,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_lambda,param_gamma,param_colsample_bytree,param_colsample_bylevel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
0,0.1320889949798584,0.002785524835101103,0.0012330055236816407,0.0002094929448483288,0.85,400,1,12,0.2,10,25,0.3,0.6,"{'subsample': 0.85, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.2, 'lambda': 10, 'gamma': 25, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.6}",0.36722931480297083,0.0516429597676491,0.32346532612809,0.3037008789662837,0.1894274140813459,0.24709317874926792,0.11401399591254117,4,0.959681243168994,0.9589069604751643,0.9461569768941831,0.9607787029698631,0.9605736745329215,0.9572195116082252,0.005571454609513947,-4.394109519236796,-5.78986492421892,-5.476962805324131,-3.566816127035353,-3.841167366504669,-4.6137841484639734,0.8797248498416619,4,-1.2313754490680164,-1.2295749590972374,-1.323859639924148,-1.2257934891602087,-1.2678823458572914,-1.2556971766213805,0.03731687810131786
1,0.13003363609313964,0.005177356568641349,0.0011079788208007812,2.2309355282587356e-05,0.85,400,1,12,0.2,10,27,0.3,0.6,"{'subsample': 0.85, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.2, 'lambda': 10, 'gamma': 27, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.6}",0.3745997302904328,0.06873517518401706,0.3196915626859974,0.3008998931225717,0.18286694724336638,0.24935866170527707,0.1098494722171269,3,0.9539858089626471,0.9558690715249004,0.9461352176474898,0.9595491702907937,0.9543201370338724,0.9539718810919406,0.004387260112526332,-4.437976860484562,-5.9069498380025225,-5.445160058339437,-3.46496610350079,-3.7977362434069315,-4.610557820746848,0.9359526317561127,3,-1.3105481229888067,-1.2752058078502784,-1.327968752269087,-1.2386331810129099,-1.3475775913370065,-1.2999866910916178,0.038827255248920556
2,0.12922444343566894,0.002088821844813782,0.0011440277099609374,6.365027723009567e-05,0.85,400,1,12,0.2,10,30,0.3,0.6,"{'subsample': 0.85, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.2, 'lambda': 10, 'gamma': 30, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.6}",0.41243830378458457,0.08496230929814452,0.4037503657239577,0.35524202095908197,0.2105610279006147,0.2933908055332767,0.12687026627270853,1,0.9482052335682158,0.9489663712658342,0.935883170119801,0.9503833718009372,0.9504674236719405,0.9467811140853458,0.005516045448331209,-4.334350826933577,-5.8578675919108925,-5.206617316140069,-3.4367136965857608,-3.727148542536629,-4.512539594821385,0.9052781902054884,1,-1.398224251270294,-1.3723120201702774,-1.4563171100945307,-1.3745019084009629,-1.396766522835041,-1.3996243625542213,0.030335777334090222
3,0.1315232753753662,0.00651082725781597,0.0010869979858398437,1.87448562440325e-05,0.85,400,1,12,0.2,10,32,0.3,0.6,"{'subsample': 0.85, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.2, 'lambda': 10, 'gamma': 32, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.6}",0.440653489968053,0.00518973128451361,0.3214749345382867,0.3254256251144284,0.1263691047097718,0.24382257712301075,0.15631526323424685,5,0.947797474894306,0.9463228407322511,0.9404250274678907,0.9502634758552827,0.9477277591349408,0.9465073156169342,0.003295178088931066,-4.059962798195916,-6.198991870880127,-5.441984358363681,-3.505956183539497,-3.819940953784519,-4.605367232952747,1.0356285815071382,2,-1.410990189976162,-1.381096517234013,-1.422626152433198,-1.3992523165078,-1.4242478916562837,-1.4076426135614912,0.016040824669912305
4,0.13012189865112306,0.003795134448732934,0.001089334487915039,2.5587545768181574e-05,0.85,400,1,12,0.2,10,35,0.3,0.6,"{'subsample': 0.85, 'n_estimators': 400, 'min_child_weight': 1, 'max_depth': 12, 'learning_rate': 0.2, 'lambda': 10, 'gamma': 35, 'colsample_bytree': 0.3, 'colsample_bylevel': 0.6}",0.4587896966882744,0.050722486689393165,0.3270421792295526,0.26590560491977566,0.15629940216115978,0.2517518739376311,0.14018388432814416,2,0.9453442242990093,0.9416010075553384,0.9278871013300861,0.9424532363847716,0.9383824365472271,0.9391336012232866,0.006045294348827601,-4.1068857838656445,-6.007264633973439,-5.5751777127054005,-3.6975033489863076,-3.8092781435118774,-4.639221924608534,0.9598516983485,5,-1.4023050381408797,-1.4746794292844574,-1.5051921668874806,-1.5011640489512477,-1.605132630907256,-1.4976946628342642,0.06517675607945952
