,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_min_child_weight,param_max_depth,param_learning_rate,param_gamma,param_colsample_bytree,param_colsample_bylevel,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,split5_test_r2,split6_test_r2,split7_test_r2,split8_test_r2,split9_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,split3_train_r2,split4_train_r2,split5_train_r2,split6_train_r2,split7_train_r2,split8_train_r2,split9_train_r2,mean_train_r2,std_train_r2,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,split5_test_neg_mean_absolute_error,split6_test_neg_mean_absolute_error,split7_test_neg_mean_absolute_error,split8_test_neg_mean_absolute_error,split9_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_train_neg_mean_absolute_error,split1_train_neg_mean_absolute_error,split2_train_neg_mean_absolute_error,split3_train_neg_mean_absolute_error,split4_train_neg_mean_absolute_error,split5_train_neg_mean_absolute_error,split6_train_neg_mean_absolute_error,split7_train_neg_mean_absolute_error,split8_train_neg_mean_absolute_error,split9_train_neg_mean_absolute_error,mean_train_neg_mean_absolute_error,std_train_neg_mean_absolute_error
516,0.032620811462402345,0.005181314983618367,0.0006863594055175782,3.4464112775627135e-05,0.9,0.1,10,0.15,80,0.84,0.13,"{'subsample': 0.9, 'min_child_weight': 0.1, 'max_depth': 10, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",-0.030861153751060355,0.4353431053978585,0.5667581057991712,0.4351478105673935,0.44129486022180964,0.47228711701306425,0.6000852171523919,0.3043973891644778,0.47709531564015106,0.7118467823082116,0.44133945495134697,0.1892462278116662,252,0.9587400347740215,0.96020828180465,0.9566085094765425,0.9568326573816082,0.9554721986910891,0.9540806147850364,0.9582947984486055,0.9572224903411674,0.9597103891989813,0.958988013752341,0.9576157988654043,0.0018327951125300718,-8.9929785446167,-7.878836652374268,-5.479711128616333,-7.830470495224,-7.1286199514071145,-7.344678599238396,-6.225764110485713,-11.27212864180406,-6.891731575727463,-6.0608129405975335,-7.510573264009158,1.581710827401484,79,-2.5101161968161203,-2.323582786376323,-2.4838619248801415,-2.3508570296797036,-2.436124672693749,-2.4129127061530333,-2.4395055189089137,-2.3567776272612613,-2.242248728982934,-2.3799444005260724,-2.393593159227825,0.07562461589559956
517,0.034020304679870605,0.004364164494354611,0.0008073806762695313,0.0001736446295865412,0.85,0.1,10,0.15,80,0.84,0.13,"{'subsample': 0.85, 'min_child_weight': 0.1, 'max_depth': 10, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",0.16677710238020693,0.3787644163462358,0.5289894541957261,0.3462910746522384,0.4818295509902121,0.5017516149981933,0.6895096190952141,0.3377594116527518,0.4063845835115252,0.682078716610471,0.4520135544432775,0.15220415293692457,121,0.9582175317813661,0.9601547781438564,0.9627136951883357,0.9556074548186643,0.9603995048000353,0.9542842820983202,0.9549998968969741,0.9512131078147114,0.9538554797847556,0.9608929294936194,0.9572338660820637,0.0035628186557793325,-8.126099672698976,-8.302324459838868,-6.225186628341675,-7.790340480009715,-7.147864980002244,-6.828510682582855,-5.63593472480774,-11.063792246182759,-7.7830567423502615,-6.580985564390818,-7.5484096181205915,1.4281700636383239,123,-2.5256901583540325,-2.341064290387915,-2.338821730394976,-2.4224168370194628,-2.406515838403136,-2.479694001271844,-2.4819907854027945,-2.470307071415801,-2.386916815352766,-2.360862333480626,-2.421427986148335,0.06219906185512197
518,0.034497761726379396,0.0039119588352811,0.0008662462234497071,0.00011471437773407704,0.8,0.1,10,0.15,80,0.84,0.13,"{'subsample': 0.8, 'min_child_weight': 0.1, 'max_depth': 10, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",-0.037825313803057536,0.5303809420321642,0.5666910703563706,0.3330493774105705,0.49134604520889225,0.4418487762695349,0.6462078112051151,0.3475750249088674,0.41992494817908543,0.6804372107906014,0.4419635892558144,0.1938693330930737,238,0.9552971000037943,0.956921820048785,0.9560593295997143,0.956781393051521,0.9513994858801711,0.9527644326308581,0.9565874324435599,0.9575525787663698,0.9545921388567753,0.9568685000325374,0.9554824211314086,0.001907999115065358,-9.208620737266541,-7.395642913246154,-6.187038177490234,-8.048035604059697,-6.58757044762373,-7.884246090650559,-6.100639530420303,-11.012385386427246,-8.070261727174122,-6.341609431902566,-7.683605004626116,1.4683214817401935,378,-2.6156573121044615,-2.3145606713994926,-2.5083968910164787,-2.499536018774389,-2.5246887394826705,-2.5814783502604857,-2.5179257369966805,-2.3030061055318405,-2.4651499798308767,-2.3617768889910558,-2.4692176694388435,0.10249677896909351
519,0.03729097843170166,0.004445844276310057,0.0009038686752319336,0.0001644938382638732,0.9,0.1,11,0.15,80,0.84,0.13,"{'subsample': 0.9, 'min_child_weight': 0.1, 'max_depth': 11, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",-0.012917880098159529,0.5218902531791718,0.622456746929256,0.45059516781606723,0.3971882037429161,0.44770529035198814,0.5390883890472282,0.33022880159421697,0.4737839107199924,0.6926571181822813,0.4462676001464958,0.1826438972089536,178,0.9641920384368972,0.9643098502779806,0.9597269158347209,0.9656015295145278,0.9617402645504408,0.9579485576748716,0.9610006452990445,0.9609354256840023,0.9618935897860859,0.9665724909868161,0.9623921308045389,0.0025743615571950933,-8.59433843383789,-7.512077878952027,-5.529272975158691,-7.401261930863062,-7.451517128944398,-8.140048137108485,-6.683492749730746,-11.219186190168065,-6.6735821874936425,-6.556111733118693,-7.57608893453757,1.466910873596137,171,-2.331514465699502,-2.198332540135865,-2.415886961670097,-2.1816444315975656,-2.255421515643324,-2.389812456853858,-2.367930410507063,-2.255658666467013,-2.2161030790250598,-2.1611344556503647,-2.2773438983249714,0.08751618075010473
520,0.035849809646606445,0.004826235689380968,0.0008458137512207031,0.00016456040665433253,0.85,0.1,11,0.15,80,0.84,0.13,"{'subsample': 0.85, 'min_child_weight': 0.1, 'max_depth': 11, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",0.09205821417659366,0.4635678785736489,0.517049781771691,0.4648236601763891,0.5161402706908155,0.5016625168000257,0.740654694126059,0.36026509158133657,0.4330028502075165,0.7229043865360538,0.4812129344640129,0.17251698874975224,13,0.9618257584752873,0.9627064486130473,0.9611858136665853,0.9609976868143806,0.9615842972355058,0.9584859123780561,0.9622603614744331,0.9576336730078935,0.963607002723424,0.9633931157479231,0.9613680070136537,0.0018541914371003833,-8.891570796966555,-7.468060996818544,-6.390470277786254,-7.363778006235759,-6.802779086828231,-7.397710753281911,-5.193339051405589,-10.641701322197914,-7.7095367157459265,-6.1616851933797205,-7.40206322006464,1.4357482393723346,39,-2.3916992087320454,-2.2437459570114764,-2.4050281225213217,-2.319226117678429,-2.3224193628737915,-2.4345849599359237,-2.272442252995216,-2.360235723599996,-2.2189003910648224,-2.2540489759837112,-2.322233107239673,0.07051443543592213
521,0.037752294540405275,0.004697563435131401,0.0008327722549438477,0.00015789245695092648,0.8,0.1,11,0.15,80,0.84,0.13,"{'subsample': 0.8, 'min_child_weight': 0.1, 'max_depth': 11, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",0.003804929916036204,0.5414249593026011,0.6196562387561062,0.2740969629845239,0.471028591927357,0.4501377830507446,0.6081330996394906,0.35422289144601526,0.3831957375959285,0.5827933029527769,0.42884944975715805,0.17872287121315333,484,0.961839069313906,0.9617186818009182,0.960843296857925,0.957684508569808,0.9608988641780881,0.9502143197982105,0.9600833991336912,0.956393009741385,0.9567362177205969,0.9607903472662959,0.9587201714380823,0.0034189301437922764,-8.998516687965394,-7.267635920333862,-5.658395600891114,-8.359002362291019,-6.936042580207189,-8.11870710571607,-6.520149796803793,-11.30494893203179,-7.855281571547191,-7.186014026006063,-7.820469458379348,1.4753078272127305,780,-2.383172958312778,-2.2774638305454076,-2.357666943970077,-2.4439998848797524,-2.3334974516798916,-2.58170803048295,-2.36391236251892,-2.332769629193223,-2.385770600810987,-2.3084586681731762,-2.376842036056716,0.0809372322022321
522,0.03780429363250733,0.0040287484710147484,0.0008540153503417969,0.0002985907301141732,0.9,0.1,12,0.15,80,0.84,0.13,"{'subsample': 0.9, 'min_child_weight': 0.1, 'max_depth': 12, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",0.033800460356718576,0.46456349705470634,0.523570899595305,0.481708071267707,0.40509673660108225,0.4434895063560177,0.5543393587415621,0.30077537434094215,0.439812810389555,0.6503857063640348,0.42975424210676305,0.1585007616997553,456,0.9628648683400669,0.9662779277948358,0.9612470476191354,0.9616055145678055,0.9658330460877562,0.9627271471555859,0.9619975665164402,0.9631505383063831,0.9663622289034983,0.9646582458181486,0.9636724131109655,0.001855844950945625,-8.945137415313722,-7.777586518764497,-5.651860719680785,-7.113855580488842,-6.892185096343359,-7.68078165948391,-6.558188780943553,-11.387192744414014,-6.927567666371664,-6.920039016405741,-7.5854395198210085,1.507336522160816,179,-2.346541514002949,-2.1618836732851254,-2.3249313225877395,-2.23041631689899,-2.1272781045904985,-2.2263736630574753,-2.3101956987163246,-2.1795762155262843,-2.1180809930688174,-2.195395544740163,-2.222067304647436,0.07737363240107303
523,0.038492798805236816,0.0064170246039569525,0.0007943868637084961,0.000174897195666348,0.85,0.1,12,0.15,80,0.84,0.13,"{'subsample': 0.85, 'min_child_weight': 0.1, 'max_depth': 12, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",0.044118111820221184,0.5102840468585841,0.5638038793613915,0.45095988476238325,0.5019890366390002,0.44317631005970737,0.6813842341659153,0.39024015465370243,0.4151552672809057,0.6988011001522814,0.4699912025754093,0.17329324985037442,49,0.9605422678319759,0.9618802990367886,0.9610229955875911,0.963331915968955,0.9626992094000146,0.9577925885157327,0.9658206674850873,0.9613951471103679,0.9626787693944691,0.9661346388552343,0.9623298499186216,0.0023343169892531077,-8.698448045349123,-7.204681641197205,-5.937133943176269,-7.383296226064364,-7.137416804631552,-7.324925984740257,-5.489977970123292,-10.505655490756036,-7.467184201478958,-6.508811414241791,-7.365753172175884,1.342357675447032,27,-2.4000966098767904,-2.2419311503314097,-2.3681562885669396,-2.2353462679745397,-2.2672881754783734,-2.417982272078458,-2.192321214675903,-2.2574558826559756,-2.206672918589692,-2.161294378907713,-2.2748545159135793,0.0849926760446115
524,0.03568565845489502,0.003883094845534661,0.0007255792617797852,8.253788475579972e-05,0.8,0.1,12,0.15,80,0.84,0.13,"{'subsample': 0.8, 'min_child_weight': 0.1, 'max_depth': 12, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",0.02459572340480476,0.5217841519834217,0.611035378550728,0.2891968141436856,0.49177143848043925,0.46161093963547783,0.7181009041692019,0.3100663059636992,0.3854021674633362,0.5649832120935042,0.4378547035888299,0.18632497365236156,329,0.9657014267879076,0.9664165916537529,0.9630217736193908,0.959778682014639,0.9630910138950743,0.9571047185702776,0.9622617614777556,0.9609497597834651,0.9639504707985596,0.9614333424304249,0.9623709541031248,0.0026126633896016048,-9.015294386291504,-7.393761024093628,-5.432690440750122,-8.16340388874213,-6.992403858105341,-7.812863002618154,-5.208754448493322,-11.641999204357466,-8.064360399246217,-7.189584949811301,-7.691511560250919,1.727161584938899,417,-2.269378373251049,-2.141882090918515,-2.330480506288896,-2.3760709500203934,-2.231161304772172,-2.484106910740404,-2.3062423221869013,-2.28506848154547,-2.1719996157519894,-2.314378663981886,-2.2910769219457676,0.09345880183069788
525,0.03799054622650146,0.0038311681264559003,0.0007307052612304688,4.719420946987338e-05,0.9,0.1,13,0.15,80,0.84,0.13,"{'subsample': 0.9, 'min_child_weight': 0.1, 'max_depth': 13, 'learning_rate': 0.15, 'gamma': 80, 'colsample_bytree': 0.84, 'colsample_bylevel': 0.13}",-0.013115735791191518,0.46435747689082796,0.5906633992003112,0.5097649703296623,0.383200742637421,0.4812966430073464,0.4940220741405026,0.28328147668829606,0.44681593584470924,0.640074799040423,0.4280361781988308,0.17450772702703865,512,0.9702088812496334,0.9674630310311034,0.9631771349185402,0.9684700150661186,0.9637358694190751,0.9632897038787945,0.96528185172323,0.9608364504572321,0.96358903746049,0.9704961244891795,0.9656548099693396,0.003137052283004875,-8.786607177352906,-7.9212865486145025,-5.498555389404296,-6.788318648338318,-7.258912331263224,-7.50826090256373,-7.186092835664749,-11.672738196055093,-7.139922254880269,-7.405038116772968,-7.716573240091006,1.5356828639459612,494,-2.0960720659395973,-2.1435592402886905,-2.2536630863224696,-2.0870787176040753,-2.2085767756422903,-2.233415254566767,-2.2350421837149144,-2.2181422264064286,-2.1950784205519445,-2.029800930110287,-2.1700428901147464,0.07237569621905793
