,0,1
0,65,0.08175559380378658
1,104,0.10269650028686174
2,52,0.10513482501434308
3,30,0.1078600114744693
4,40,0.11833046471600689
5,5,0.11904761904761904
6,31,0.122346528973035
7,169,0.12421113023522662
8,132,0.12521514629948366
9,95,0.1263625932300631
10,175,0.13267355134825015
11,88,0.1351118760757315
12,2,0.1364027538726334
13,63,0.13798049340218016
14,193,0.1399885255306942
15,50,0.1412794033275961
16,70,0.1431440045897877
17,181,0.14429145152036718
18,36,0.14472174411933447
19,167,0.14601262191623637
20,141,0.1461560527825588
21,155,0.14701663798049341
22,99,0.14716006884681584
23,133,0.1474469305794607
24,144,0.1474469305794607
25,186,0.1474469305794607
26,196,0.14759036144578314
27,42,0.14802065404475043
28,58,0.1483075157773953
29,85,0.14902467010900747
30,112,0.14931153184165233
31,54,0.1518932874354561
32,11,0.15418818129661502
33,166,0.15863453815261044
34,77,0.15920826161790017
35,105,0.16078600114744693
36,171,0.16092943201376936
37,28,0.16179001721170397
38,116,0.16207687894434883
39,121,0.16222030981067126
40,39,0.1636546184738956
41,151,0.16566265060240964
42,182,0.1659495123350545
43,100,0.16623637406769937
44,9,0.16709695926563398
45,165,0.1676706827309237
46,47,0.16838783706253585
47,48,0.16838783706253585
48,23,0.16953528399311532
49,143,0.16982214572576018
50,140,0.17010900745840504
51,38,0.1703958691910499
52,110,0.1706827309236948
53,156,0.1729776247848537
54,71,0.1738382099827883
55,135,0.1738382099827883
56,130,0.17484222604704533
57,173,0.17613310384394723
58,35,0.17656339644291452
59,159,0.1769936890418818
60,137,0.17728055077452667
61,53,0.17771084337349397
62,51,0.1791451520367183
63,126,0.1791451520367183
64,67,0.17928858290304073
65,107,0.17971887550200802
66,37,0.18100975329890992
67,87,0.18115318416523235
68,117,0.1814400458978772
69,195,0.1814400458978772
70,46,0.1827309236947791
71,138,0.1827309236947791
72,16,0.18287435456110154
73,94,0.18287435456110154
74,56,0.18330464716006883
75,4,0.18459552495697074
76,168,0.18516924842226046
77,83,0.18531267928858292
78,189,0.18531267928858292
79,108,0.18717728055077454
80,41,0.18732071141709697
81,55,0.18775100401606426
82,128,0.18803786574870912
83,84,0.1884681583476764
84,102,0.18904188181296616
85,75,0.19047619047619047
86,125,0.19047619047619047
87,106,0.19248422260470452
88,115,0.19305794606999427
89,190,0.19535283993115318
90,90,0.19578313253012047
91,184,0.1972174411933448
92,192,0.19979919678714858
93,64,0.2002294893861159
94,163,0.20051635111876076
95,79,0.2006597819850832
96,170,0.20080321285140562
97,191,0.20252438324727481
98,7,0.2051061388410786
99,3,0.20539300057372348
100,0,0.2059667240390132
101,101,0.20740103270223753
102,129,0.20740103270223753
103,149,0.2076878944348824
104,157,0.20811818703384968
105,8,0.2099827882960413
106,89,0.21012621916236374
107,114,0.21012621916236374
108,197,0.21012621916236374
109,34,0.21184738955823293
110,45,0.21184738955823293
111,109,0.21227768215720022
112,160,0.2129948364888124
113,96,0.2139988525530694
114,158,0.21485943775100402
115,103,0.21586345381526104
116,145,0.21586345381526104
117,148,0.21629374641422836
118,122,0.21658060814687322
119,185,0.21844520940906484
120,57,0.21901893287435456
121,59,0.21944922547332185
122,19,0.22074010327022375
123,123,0.22074010327022375
124,131,0.22102696500286861
125,134,0.22117039586919104
126,198,0.22117039586919104
127,172,0.22418244406196214
128,14,0.22504302925989672
129,187,0.22518646012621915
130,92,0.22561675272518647
131,176,0.22662076878944348
132,127,0.22690763052208834
133,18,0.2274813539873781
134,153,0.2274813539873781
135,20,0.22834193918531268
136,142,0.22934595524956972
137,1,0.22963281698221458
138,174,0.22963281698221458
139,69,0.2302065404475043
140,86,0.2310671256454389
141,147,0.2310671256454389
142,74,0.2319277108433735
143,10,0.23235800344234078
144,150,0.2345094664371773
145,76,0.23465289730349972
146,81,0.2368043602983362
147,120,0.23709122203098107
148,43,0.2385255306942054
149,98,0.23938611589213998
150,44,0.2395295467584624
151,183,0.24067699368904188
152,60,0.24082042455536432
153,161,0.24110728628800918
154,49,0.2429718875502008
155,21,0.2442627653471027
156,6,0.24469305794607
157,82,0.24799196787148595
158,24,0.24985656913367757
159,12,0.25114744693057944
160,62,0.2518646012621916
161,188,0.25243832472748134
162,17,0.25502008032128515
163,162,0.25559380378657487
164,26,0.2560240963855422
165,61,0.2560240963855422
166,146,0.2594664371772806
167,180,0.25989672977624784
168,32,0.26047045324153756
169,25,0.26262191623637404
170,199,0.2640562248995984
171,179,0.2653471026965003
172,66,0.2654905335628227
173,136,0.26577739529546757
174,22,0.2663511187607573
175,111,0.2666379804934022
176,139,0.2672117039586919
177,93,0.26792885829030405
178,118,0.2710843373493976
179,29,0.2716580608146873
180,164,0.2742398164084911
181,13,0.2775387263339071
182,91,0.2782558806655192
183,72,0.28012048192771083
184,154,0.28270223752151463
185,15,0.2868617326448652
186,68,0.2875788869764773
187,73,0.2877223178427998
188,80,0.2877223178427998
189,119,0.2877223178427998
190,33,0.2917383820998279
191,78,0.2979059093516925
192,194,0.3019219736087206
193,178,0.3055077452667814
194,97,0.306368330464716
195,152,0.306368330464716
196,177,0.3273092369477912
197,27,0.331899024670109
198,124,0.3359150889271371
199,113,0.3653184165232358
