,0,1
0,112,0.10837781387792991
1,47,0.10965421211417962
2,84,0.11046646553724762
3,152,0.1116268275702019
4,69,0.12114179624042701
5,87,0.12346252030633557
6,0,0.125203063355767
7,164,0.12694360640519842
8,111,0.12961243908099326
9,189,0.13065676491065212
10,13,0.13112090972383383
11,116,0.1346019958226967
12,154,0.13495010443258296
13,180,0.1383151543281504
14,196,0.14156416802042238
15,159,0.1420283128336041
16,195,0.1424924576467858
17,48,0.14284056625667207
18,30,0.14400092828962635
19,81,0.1441169644929218
20,41,0.1453933627291715
21,156,0.14550939893246692
22,125,0.14597354374564864
23,10,0.14632165235553493
24,26,0.14632165235553493
25,33,0.14655372476212578
26,38,0.14655372476212578
27,99,0.14794615920167092
28,59,0.14806219540496635
29,7,0.14841030401485264
30,62,0.14864237642144348
31,86,0.15212346252030634
32,61,0.1536319331631469
33,145,0.15514040380598748
34,25,0.15548851241587375
35,32,0.15572058482246462
36,3,0.15595265722905546
37,19,0.15606869343235089
38,17,0.1568809468554189
39,160,0.1568809468554189
40,187,0.15699698305871432
41,104,0.15838941749825947
42,18,0.1589695985147366
43,15,0.15966581573450916
44,167,0.15966581573450916
45,110,0.1610582501740543
46,129,0.16245068461359943
47,184,0.16279879322348573
48,65,0.16291482942678115
49,108,0.16326293803666744
50,66,0.16395915525644
51,144,0.16442330006962172
52,168,0.16453933627291714
53,76,0.16569969830587145
54,98,0.1659317707124623
55,16,0.16662798793223485
56,186,0.16662798793223485
57,199,0.16662798793223485
58,5,0.167208168948712
59,6,0.16755627755859828
60,23,0.16755627755859828
61,57,0.1676723137618937
62,73,0.16813645857507542
63,133,0.16906474820143885
64,151,0.170457182640984
65,128,0.17068925504757484
66,148,0.17080529125087027
67,106,0.1709213274541657
68,11,0.17324205152007427
69,37,0.1741703411464377
70,4,0.17440241355302855
71,138,0.17637502900905083
72,158,0.1767231376189371
73,100,0.17718728243211881
74,105,0.17718728243211881
75,143,0.17718728243211881
76,171,0.17718728243211881
77,58,0.1774193548387097
78,177,0.1774193548387097
79,63,0.17765142724530053
80,194,0.18008818751450453
81,97,0.1811325133441634
82,157,0.1811325133441634
83,27,0.18136458575075423
84,95,0.1815966581573451
85,44,0.18171269436064053
86,36,0.18217683917382224
87,94,0.18217683917382224
88,178,0.18217683917382224
89,122,0.18345323741007194
90,53,0.18356927361336736
91,2,0.1841494546298445
92,172,0.18426549083313995
93,42,0.18438152703643537
94,135,0.18519378045950335
95,162,0.1853098166627988
96,80,0.18554188906938965
97,56,0.18751450452541193
98,64,0.18809468554188907
99,161,0.1882107217451845
100,136,0.19122766303086564
101,21,0.1915757716407519
102,70,0.19262009747041076
103,29,0.1943606405198422
104,91,0.19586911116268277
105,77,0.19842190763518217
106,146,0.19865398004177304
107,34,0.19958226966813647
108,127,0.20039452309120445
109,124,0.20155488512415873
110,60,0.20167092132745418
111,31,0.20201902993734044
112,43,0.20236713854722674
113,50,0.20259921095381758
114,185,0.20283128336040845
115,55,0.20317939197029472
116,150,0.20317939197029472
117,12,0.2034114643768856
118,54,0.2034114643768856
119,109,0.2034114643768856
120,173,0.2055001160362033
121,132,0.20561615223949872
122,40,0.20631236945927128
123,134,0.20666047806915758
124,46,0.20689255047574842
125,72,0.20689255047574842
126,176,0.20689255047574842
127,101,0.20909723833836158
128,166,0.20967741935483872
129,149,0.20990949176142956
130,155,0.21002552796472498
131,67,0.21014156416802043
132,75,0.21014156416802043
133,83,0.21223021582733814
134,28,0.212462288233929
135,89,0.2125783244372244
136,182,0.2125783244372244
137,126,0.21304246925040612
138,123,0.213274541656997
139,120,0.2142028312833604
140,92,0.2162914829426781
141,114,0.21652355534926898
142,96,0.21721977256904154
143,115,0.21803202599210955
144,121,0.21965653283824554
145,20,0.2203527500580181
146,131,0.22336969134369924
147,139,0.2240659085634718
148,107,0.22429798097006265
149,85,0.22708284984915295
150,191,0.22754699466233466
151,119,0.2277790670689255
152,179,0.22824321188210722
153,8,0.2311441169644929
154,190,0.2311441169644929
155,140,0.2318403341842655
156,165,0.23207240659085634
157,102,0.23508934787653749
158,14,0.23787421675562775
159,153,0.23868647017869576
160,174,0.23868647017869576
161,147,0.23903457878858203
162,197,0.23903457878858203
163,1,0.2392666511951729
164,163,0.2426317010907403
165,9,0.24274773729403573
166,93,0.24599675098630772
167,52,0.24611278718960317
168,79,0.24982594569505687
169,137,0.2531909955906243
170,183,0.25667208168948713
171,39,0.256904154096078
172,192,0.2598050591784637
173,35,0.2603852401949408
174,169,0.26293803666744026
175,82,0.2632861452773265
176,130,0.26351821768391737
177,78,0.2645625435135762
178,118,0.26699930378278025
179,68,0.2678115572058482
180,103,0.2678115572058482
181,49,0.2681596658157345
182,71,0.2704803898816431
183,141,0.27082849849152935
184,45,0.27419354838709675
185,74,0.27419354838709675
186,88,0.27500580181016476
187,181,0.27744256207936874
188,142,0.27860292411232307
189,188,0.2849849152935716
190,175,0.2882339289858436
191,24,0.2886980737990253
192,117,0.2962404270132281
193,198,0.3109770248317475
194,170,0.3240891158041309
195,51,0.33499651891390114
196,90,0.33569273613367373
197,22,0.3388257136226503
198,113,0.35066140635878396
199,193,0.3709677419354839
